page_seq,house_seq,title,url,address,area_m2,bedrooms,en_suites,price,bathrooms,parking_spaces,type,street_name,street_number,city,condo_name
2,6,                Casa com 4 Quartos a Venda 1400m2            ,www.vivareal.com.br/imovel/casa-4-quartos-quintas-do-ingai-bairros-santana-de-parnaiba-com-garagem-1400m2-venda-RS3580000-id-2439795021/?__vt=plp:b,"                Estrada do Agricultor, 0 - Morada dos Pássaros, Santana de Parnaíba - SP              ",1400.0,4.0,4.0,3580000,4.0,10.0,House,Estrada do Agricultor,0.0,Santana de Parnaíba SP,Quintas do Ingaí
2,7,                Casa com 4 Quartos a Venda 250m2            ,www.vivareal.com.br/imovel/casa-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-250m2-venda-RS1299500-id-2484887677/?__vt=plp:b,"                Alameda Beija-Flor - Morada dos Pássaros, Barueri - SP              ",250.0,4.0,2.0,1299500,4.0,4.0,House,Alameda BeijaFlor,,Barueri SP,Morada dos Pássaros
2,9,                Casa de condominio com 4 Quartos a Venda 500m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-500m2-venda-RS2900000-id-2482777062/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",500.0,4.0,4.0,2900000,4.0,6.0,House,,,Barueri SP,Morada dos Pássaros
2,10,                LoteTerreno    a Venda 420m2            ,www.vivareal.com.br/imovel/lote-terreno-morada-dos-passaros-bairros-barueri-420m2-venda-RS450000-id-2478530345/?__vt=plp:b,"                Alameda Curió - Morada dos Pássaros, Barueri - SP              ",420.0,,,450000,,,Allotment,Alameda Curió,,Barueri SP,Morada dos Pássaros
2,11,                Casa de condominio com 4 Quartos a Venda 228m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-228m2-venda-RS1400000-id-2487783280/?__vt=plp:b,"                Alameda Azulão - Morada dos Pássaros, Barueri - SP              ",228.0,4.0,2.0,1400000,4.0,4.0,House,Alameda Azulão,,Barueri SP,Morada dos Pássaros
2,12,                Casa de condominio com 4 Quartos a Venda 521m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-521m2-venda-RS2000000-id-2461219902/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",521.0,4.0,4.0,2000000,4.0,2.0,House,,,Barueri SP,Morada dos Pássaros
2,13,                Casa de condominio com 4 Quartos a Venda 360m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-quintas-do-ingai-bairros-santana-de-parnaiba-com-garagem-360m2-venda-RS1650000-id-2477035786/?__vt=plp:b,"                Morada dos Pássaros, Santana de Parnaíba - SP              ",360.0,4.0,2.0,1650000,4.0,4.0,House,,,Santana de Parnaíba SP,Morada dos Pássaros
2,14,                Casa de condominio com 4 Quartos a Venda 330m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-330m2-venda-RS1600000-id-2482778544/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",330.0,4.0,3.0,1600000,4.0,4.0,House,,,Barueri SP,Morada dos Pássaros
2,15,                Casa de condominio com 3 Quartos para VendaAluguel 209m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-209m2-venda-RS1200000-id-2483924064/?__vt=plp:b,"                Alameda Canário - Morada dos Pássaros, Barueri - SP              ",209.0,3.0,3.0,1200000,3.0,4.0,House,Alameda Canário,,Barueri SP,Morada dos Pássaros
2,16,                Casa de condominio com 4 Quartos a Venda 425m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-425m2-venda-RS1400000-id-2449033245/?__vt=plp:b,"                Alameda Gaivota - Morada dos Pássaros, Barueri - SP              ",425.0,4.0,2.0,1400000,4.0,8.0,House,Alameda Gaivota,,Barueri SP,Morada dos Pássaros
2,17,                Casa de condominio com 4 Quartos a Venda 320m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-320m2-venda-RS1850000-id-2477924096/?__vt=plp:b,"                Alameda Cotovia - Morada dos Pássaros, Barueri - SP              ",320.0,4.0,4.0,1850000,4.0,4.0,House,Alameda Cotovia,,Barueri SP,Morada dos Pássaros
2,18,                Casa de condominio com 4 Quartos a Venda 292m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-292m2-venda-RS1400000-id-2482778558/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",292.0,4.0,2.0,1400000,4.0,4.0,House,,,Barueri SP,Morada dos Pássaros
2,19,                Casa de condominio com 4 Quartos para VendaAluguel 600m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-600m2-venda-RS2170000-id-2433798424/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",600.0,4.0,3.0,2170000,4.0,3.0,House,,,Barueri SP,Morada dos Pássaros
2,20,                Casa de condominio com 3 Quartos a Venda 274m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-274m2-venda-RS1180000-id-2482779091/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",274.0,3.0,3.0,1180000,3.0,4.0,House,,,Barueri SP,Morada dos Pássaros
2,21,                Casa de condominio com 4 Quartos a Venda 300m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-300m2-venda-RS1100000-id-2459975315/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",300.0,4.0,2.0,1100000,4.0,2.0,House,,,Barueri SP,Morada dos Pássaros
2,22,                Casa de condominio com 4 Quartos a Venda 320m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-320m2-venda-RS1259000-id-2484887477/?__vt=plp:b,"                Alameda Sabiá - Morada dos Pássaros, Barueri - SP              ",320.0,4.0,2.0,1259000,4.0,4.0,House,Alameda Sabiá,,Barueri SP,Morada dos Pássaros
2,23,                Casa de condominio com 4 Quartos a Venda 546m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-546m2-venda-RS3200000-id-2482778736/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",546.0,4.0,4.0,3200000,4.0,8.0,House,,,Barueri SP,Morada dos Pássaros
2,24,                Casa de condominio com 3 Quartos a Venda 377m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-377m2-venda-RS1280000-id-2429803295/?__vt=plp:b,"                Alameda Sabiá - Morada dos Pássaros, Barueri - SP              ",377.0,3.0,3.0,1280000,3.0,3.0,House,Alameda Sabiá,,Barueri SP,Morada dos Pássaros
2,26,                Casa de condominio com 3 Quartos a Venda 348m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-348m2-venda-RS1590000-id-2482775854/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",348.0,3.0,3.0,1590000,3.0,4.0,House,,,Barueri SP,Morada dos Pássaros
2,27,                Casa de condominio com 4 Quartos a Venda 450m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-450m2-venda-RS1900000-id-93789961/?__vt=plp:b,"                Alameda Uirapuru - Morada dos Pássaros, Barueri - SP              ",450.0,4.0,2.0,1900000,4.0,6.0,House,Alameda Uirapuru,,Barueri SP,Morada dos Pássaros
2,28,                LoteTerreno    a Venda 461m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-461m2-venda-RS650000-id-2473915896/?__vt=plp:b,"                Alameda Terena, 000 - Morada dos Pássaros, Santana de Parnaíba - SP              ",461.0,,,650000,,,Allotment,Alameda Terena,0.0,Santana de Parnaíba SP,Morada da Aldeia
2,29,                Casa de condominio com 4 Quartos a Venda 600m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-600m2-venda-RS2500000-id-2482778990/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",600.0,4.0,2.0,2500000,4.0,7.0,House,,,Barueri SP,Morada dos Pássaros
2,30,                LoteTerreno    a Venda 501m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-501m2-venda-RS250300-id-2484837750/?__vt=plp:b,"                Estrada do Agrônomo - Morada dos Pássaros, Santana de Parnaíba - SP              ",501.0,,,250300,,,Allotment,Estrada do Agrônomo,,Santana de Parnaíba SP,Mosaico da Aldeia
2,31,                Casa de condominio com 4 Quartos a Venda 800m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-800m2-venda-RS2000000-id-2482766447/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",800.0,4.0,4.0,2000000,4.0,4.0,House,,,Barueri SP,Morada dos Pássaros
2,32,                Casa com 4 Quartos a Venda 289m2            ,www.vivareal.com.br/imovel/casa-4-quartos-quintas-do-ingai-bairros-santana-de-parnaiba-com-garagem-289m2-venda-RS899500-id-2485563100/?__vt=plp:b,"                Estrada do Agricultor - Morada dos Pássaros, Santana de Parnaíba - SP              ",289.0,4.0,4.0,899500,4.0,4.0,House,Estrada do Agricultor,,Santana de Parnaíba SP,Quintas do Ingaí
2,33,                Casa de condominio com 3 Quartos a Venda 271m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-quintas-do-ingai-bairros-santana-de-parnaiba-com-garagem-271m2-venda-RS1490000-id-2484671169/?__vt=plp:b,"                Estrada do Agrônomo, 759 - Morada dos Pássaros, Santana de Parnaíba - SP              ",271.0,3.0,3.0,1490000,3.0,2.0,House,Estrada do Agrônomo,759.0,Santana de Parnaíba SP,Mosaico da Aldeia
2,34,                Sobrado com 3 Quartos a Venda 350m2            ,www.vivareal.com.br/imovel/sobrado-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-350m2-venda-RS1420000-id-2461958898/?__vt=plp:b,"                Alameda Rouxinol, 1851 - Morada dos Pássaros, Barueri - SP              ",350.0,3.0,3.0,1420000,3.0,4.0,House,Alameda Rouxinol,1851.0,Barueri SP,Morada dos Pássaros
2,35,                Casa de condominio com 4 Quartos a Venda 282m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-282m2-venda-RS1250000-id-2482779992/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",282.0,4.0,2.0,1250000,4.0,4.0,House,,,Barueri SP,Morada dos Pássaros
3,0,                Casa de condominio com 3 Quartos para VendaAluguel 480m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-480m2-venda-RS1600000-id-2479191074/?__vt=plp:b,"                Alameda Pintarroxo, 143 - Morada dos Pássaros, Barueri - SP              ",480.0,3.0,3.0,1600000,3.0,2.0,House,Alameda Pintarroxo,143.0,Barueri SP,Morada dos Pássaros
3,1,                LoteTerreno    a Venda 500m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-500m2-venda-RS289000-id-2479217991/?__vt=plp:b,"                Estrada do Agrônomo - Morada dos Pássaros, Santana de Parnaíba - SP              ",500.0,,,289000,,,Allotment,Estrada do Agrônomo,,Santana de Parnaíba SP,Mosaico da Aldeia
3,2,                Casa com 3 Quartos a Venda 600m2            ,www.vivareal.com.br/imovel/casa-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-600m2-venda-RS2197000-id-1042731780/?__vt=plp:b,"                Alameda Estorninho, 11 - Morada dos Pássaros, Barueri - SP              ",600.0,3.0,3.0,2197000,3.0,6.0,House,Alameda Estorninho,11.0,Barueri SP,Morada dos Pássaros
3,3,                Casa de condominio com 4 Quartos a Venda 336m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-336m2-venda-RS2000000-id-2482778828/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",336.0,4.0,2.0,2000000,4.0,6.0,House,,,Barueri SP,Morada dos Pássaros
3,4,                LoteTerreno    a Venda 501m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-501m2-venda-RS250000-id-2484837621/?__vt=plp:b,"                Estrada do Agrônomo - Morada dos Pássaros, Santana de Parnaíba - SP              ",501.0,,,250000,,,Allotment,Estrada do Agrônomo,,Santana de Parnaíba SP,Mosaico da Aldeia
3,5,                Sobrado com 4 Quartos a Venda 280m2            ,www.vivareal.com.br/imovel/sobrado-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-280m2-venda-RS1450000-id-1504415484/?__vt=plp:b,"                Alameda Canário, 1917 - Morada dos Pássaros, Barueri - SP              ",280.0,4.0,2.0,1450000,4.0,2.0,House,Alameda Canário,1917.0,Barueri SP,Morada dos Pássaros
3,6,                Casa de condominio com 4 Quartos a Venda 527m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-527m2-venda-RS2200000-id-2459647594/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",527.0,4.0,2.0,2200000,4.0,10.0,House,,,Barueri SP,Morada dos Pássaros
3,7,                Casa de condominio com 4 Quartos a Venda 500m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-500m2-venda-RS4400000-id-1038681939/?__vt=plp:b,"                Alameda Andorinha - Morada dos Pássaros, Barueri - SP              ",500.0,4.0,4.0,4400000,4.0,6.0,House,Alameda Andorinha,,Barueri SP,Morada dos Pássaros
3,8,                Casa com  Quarto a Venda 382m2            ,www.vivareal.com.br/imovel/casa-1-quartos-morada-dos-passaros-bairros-barueri-com-garagem-382m2-venda-RS826357-id-2485007517/?__vt=plp:b,"                Alameda Sabiá, 823 - Morada dos Pássaros, Barueri - SP              ",382.0,1.0,1.0,826357,1.0,2.0,House,Alameda Sabiá,823.0,Barueri SP,Morada dos Pássaros
3,9,                Casa de condominio com 4 Quartos a Venda 433m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-433m2-venda-RS1850000-id-93789962/?__vt=plp:b,"                Alameda Macuco - Morada dos Pássaros, Barueri - SP              ",433.0,4.0,4.0,1850000,4.0,4.0,House,Alameda Macuco,,Barueri SP,Morada dos Pássaros
3,10,                Casa de condominio com 4 Quartos a Venda 440m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-440m2-venda-RS2600000-id-2482778417/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",440.0,4.0,4.0,2600000,4.0,8.0,House,,,Barueri SP,Morada dos Pássaros
3,11,                Casa de condominio com 3 Quartos a Venda 350m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-350m2-venda-RS1420000-id-91951584/?__vt=plp:b,"                Alameda Rouxinol - Morada dos Pássaros, Barueri - SP              ",350.0,3.0,3.0,1420000,3.0,4.0,House,Alameda Rouxinol,,Barueri SP,Morada dos Pássaros
3,12,                Casa de condominio com 4 Quartos a Venda 310m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-310m2-venda-RS1850000-id-2482872277/?__vt=plp:b,"                Alameda Cotovia - Morada dos Pássaros, Barueri - SP              ",310.0,4.0,4.0,1850000,4.0,4.0,House,Alameda Cotovia,,Barueri SP,Morada dos Pássaros
3,13,                LoteTerreno    a Venda 280m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-280m2-venda-RS250000-id-2485538479/?__vt=plp:b,"                Morada dos Pássaros, Santana de Parnaíba - SP              ",280.0,,,250000,,,Allotment,,,Santana de Parnaíba SP,Morada dos Pássaros
3,14,                Casa de condominio com 4 Quartos a Venda 600m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-600m2-venda-RS2300000-id-2482350017/?__vt=plp:b,"                Alameda Pica-Pau - Morada dos Pássaros, Barueri - SP              ",600.0,4.0,4.0,2300000,4.0,4.0,House,Alameda PicaPau,,Barueri SP,Morada dos Pássaros
3,15,                Casa de condominio com 4 Quartos a Venda 220m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-quintas-do-ingai-bairros-santana-de-parnaiba-com-garagem-220m2-venda-RS780000-id-2471862028/?__vt=plp:b,"                Estrada do Produtor, 7 - Morada dos Pássaros, Santana de Parnaíba - SP              ",220.0,4.0,1.0,780000,4.0,2.0,House,Estrada do Produtor,7.0,Santana de Parnaíba SP,Ingaí
3,16,                Casa de condominio com 4 Quartos a Venda 520m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-520m2-venda-RS2200000-id-2482777237/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",520.0,4.0,2.0,2200000,4.0,6.0,House,,,Barueri SP,Morada dos Pássaros
3,17,                Casa de condominio com 4 Quartos a Venda 241m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-241m2-venda-RS1350000-id-2460345801/?__vt=plp:b,"                Alameda Beija-Flor - Morada dos Pássaros, Barueri - SP              ",241.0,4.0,2.0,1350000,4.0,4.0,House,Alameda BeijaFlor,,Barueri SP,Morada dos Pássaros
3,18,                Casa de condominio com 3 Quartos a Venda 270m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-quintas-do-ingai-bairros-santana-de-parnaiba-com-garagem-270m2-venda-RS1600000-id-2482352273/?__vt=plp:b,"                Alameda Xavante - Morada dos Pássaros, Santana de Parnaíba - SP              ",270.0,3.0,3.0,1600000,3.0,3.0,House,Alameda Xavante,,Santana de Parnaíba SP,Morada da Aldeia
3,19,                Casa de condominio com 3 Quartos a Venda 272m2            ,www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-morada-dos-passaros-bairros-barueri-com-garagem-272m2-venda-RS1580000-id-2482776445/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",272.0,3.0,3.0,1580000,3.0,4.0,House,,,Barueri SP,Morada dos Pássaros
3,20,                Casa de condominio com 5 Quartos a Venda 550m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-morada-dos-passaros-bairros-barueri-com-garagem-550m2-venda-RS2300000-id-2471705923/?__vt=plp:b,"                Alameda Sabiá - Morada dos Pássaros, Barueri - SP              ",550.0,5.0,4.0,2300000,5.0,4.0,House,Alameda Sabiá,,Barueri SP,Morada dos Pássaros
3,21,                Casa de condominio com 4 Quartos a Venda 1100m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-1100m2-venda-RS3000000-id-2482778751/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",1100.0,4.0,4.0,3000000,4.0,11.0,House,,,Barueri SP,Morada dos Pássaros
3,22,                SalaConjunto com  Quarto a Venda 600m2            ,www.vivareal.com.br/imovel/sala-comercial-1-quartos-morada-dos-passaros-bairros-barueri-600m2-venda-RS780000-id-2433618078/?__vt=plp:b,"                Alameda Colibri - Morada dos Pássaros, Barueri - SP              ",600.0,1.0,,780000,1.0,,Comercial,Alameda Colibri,,Barueri SP,Morada dos Pássaros
3,23,                Sobrado com 4 Quartos para VendaAluguel 300m2            ,www.vivareal.com.br/imovel/sobrado-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-300m2-venda-RS1200000-id-1504285479/?__vt=plp:b,"                Alameda Sabiá, 1471 - Morada dos Pássaros, Barueri - SP              ",300.0,4.0,2.0,1200000,4.0,2.0,House,Alameda Sabiá,1471.0,Barueri SP,Morada dos Pássaros
3,24,                Casa de condominio com 4 Quartos a Venda 650m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-650m2-venda-RS3800000-id-2482777764/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",650.0,4.0,4.0,3800000,4.0,6.0,House,,,Barueri SP,Morada dos Pássaros
3,25,                LoteTerreno    a Venda 275m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-275m2-venda-RS225000-id-2461218212/?__vt=plp:b,"                Alameda Karajá - Morada dos Pássaros, Santana de Parnaíba - SP              ",275.0,,,225000,,,Allotment,Alameda Karajá,,Santana de Parnaíba SP,Morada da Aldeia
3,26,                Casa de condominio com 4 Quartos a Venda 360m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-quintas-do-ingai-bairros-santana-de-parnaiba-com-garagem-360m2-venda-RS1580000-id-2482351652/?__vt=plp:b,"                Alameda Karajá - Morada dos Pássaros, Santana de Parnaíba - SP              ",360.0,4.0,2.0,1580000,4.0,2.0,House,Alameda Karajá,,Santana de Parnaíba SP,Morada da Aldeia
3,27,                Casa de condominio com 4 Quartos a Venda 420m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-420m2-venda-RS1855000-id-2460659420/?__vt=plp:b,"                Avenida dos Pássaros, 192 - Morada dos Pássaros, Barueri - SP              ",420.0,4.0,4.0,1855000,4.0,4.0,House,Avenida dos Pássaros,192.0,Barueri SP,Morada dos Pássaros
3,28,                Casa de condominio com 4 Quartos para VendaAluguel 424m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-424m2-venda-RS2800000-id-2483528488/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",424.0,4.0,2.0,2800000,4.0,5.0,House,,,Barueri SP,Morada dos Pássaros
3,29,                Casa de condominio com 4 Quartos a Venda 420m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-420m2-venda-RS1865000-id-2455820817/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",420.0,4.0,4.0,1865000,4.0,4.0,House,,,Barueri SP,Morada dos Pássaros
3,30,                Casa de condominio com 4 Quartos a Venda 250m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-quintas-do-ingai-bairros-santana-de-parnaiba-com-garagem-250m2-venda-RS840000-id-2482351602/?__vt=plp:b,"                Alameda Karajá - Morada dos Pássaros, Santana de Parnaíba - SP              ",250.0,4.0,4.0,840000,4.0,4.0,House,Alameda Karajá,,Santana de Parnaíba SP,Morada da Aldeia
3,31,                Casa de condominio com 4 Quartos a Venda 237m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-237m2-venda-RS1500000-id-2482778669/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",237.0,4.0,2.0,1500000,4.0,5.0,House,,,Barueri SP,Morada dos Pássaros
3,32,                Casa de condominio com 6 Quartos a Venda 2000m2            ,www.vivareal.com.br/imovel/casa-de-condominio-6-quartos-morada-dos-passaros-bairros-barueri-com-garagem-2000m2-venda-RS10000000-id-2482777918/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",2000.0,6.0,6.0,10000000,6.0,10.0,House,,,Barueri SP,Morada dos Pássaros
3,33,                Casa de condominio com 4 Quartos a Venda 312m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-312m2-venda-RS1500000-id-86434245/?__vt=plp:b,"                Alameda Cotovia - Morada dos Pássaros, Barueri - SP              ",312.0,4.0,3.0,1500000,4.0,4.0,House,Alameda Cotovia,,Barueri SP,Morada dos Pássaros
3,34,                Casa de condominio com 4 Quartos para VendaAluguel 812m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-812m2-venda-RS4500000-id-1041395091/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",812.0,4.0,4.0,4500000,4.0,4.0,House,,,Barueri SP,Morada dos Pássaros
3,35,                Casa de condominio com 4 Quartos a Venda 600m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-600m2-venda-RS2300000-id-2482778143/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",600.0,4.0,4.0,2300000,4.0,4.0,House,,,Barueri SP,Morada dos Pássaros
4,0,                Casa de condominio com 4 Quartos a Venda 250m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-250m2-venda-RS1100000-id-2446320548/?__vt=plp:b,"                Alameda Sabiá - Morada dos Pássaros, Barueri - SP              ",250.0,4.0,1.0,1100000,4.0,4.0,House,Alameda Sabiá,,Barueri SP,Morada dos Pássaros
4,1,                Casa de condominio com 5 Quartos a Venda 2000m2            ,www.vivareal.com.br/imovel/casa-de-condominio-5-quartos-morada-dos-passaros-bairros-barueri-com-garagem-2000m2-venda-RS15000000-id-2482775146/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",2000.0,5.0,5.0,15000000,5.0,4.0,House,,,Barueri SP,Morada dos Pássaros
4,2,                Casa de condominio com 4 Quartos a Venda 452m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-452m2-venda-RS1700000-id-2482778025/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",452.0,4.0,4.0,1700000,4.0,8.0,House,,,Barueri SP,Morada dos Pássaros
4,3,                Casa de condominio com 4 Quartos a Venda 470m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-470m2-venda-RS4400000-id-2482778799/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",470.0,4.0,4.0,4400000,4.0,6.0,House,,,Barueri SP,Morada dos Pássaros
4,4,                Casa de condominio com 4 Quartos a Venda 600m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-600m2-venda-RS4500000-id-2482778789/?__vt=plp:b,"                Morada dos Pássaros, Barueri - SP              ",600.0,4.0,4.0,4500000,4.0,4.0,House,,,Barueri SP,Morada dos Pássaros
4,5,                Casa de condominio com 4 Quartos a Venda 518m2            ,www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-morada-dos-passaros-bairros-barueri-com-garagem-518m2-venda-RS1300000-id-65274638/?__vt=plp:b,"                Alameda Sabiá - Morada dos Pássaros, Barueri - SP              ",518.0,4.0,2.0,1300000,4.0,4.0,House,Alameda Sabiá,,Barueri SP,Morada dos Pássaros
4,6,                LoteTerreno    a Venda 509m2            ,www.vivareal.com.br/imovel/lote-terreno-quintas-do-ingai-bairros-santana-de-parnaiba-509m2-venda-RS239686-id-2482348465/?__vt=plp:b,"                Estrada do Agrônomo - Morada dos Pássaros, Santana de Parnaíba - SP              ",509.0,,,239686,,,Allotment,Estrada do Agrônomo,,Santana de Parnaíba SP,Mosaico da Aldeia
